14;21
67;60
20;65
59;16
9;44
20;10
31;27
46;53
74;21
99;9
13;18
32;49
91;27
29;57
70;47
15;60
22;93
35;32
72;12
80;90
12;64
1;23
55;94
21;30
100;40
51;19
36;94
46;7
7;94
85;79
71;19
86;9
37;25
10;10
32;92
49;62
57;42
4;3
86;28
48;58
90;63
93;70
10;13
80;83
53;83
96;35
65;99
71;18
35;13
94;16
85;21
31;72
50;65
10;41
27;57
75;50
50;8
100;75
65;33
71;59
68;98
27;3
20;8
76;1
74;46
74;68
58;89
95;94
14;46
47;53
22;37
20;76
62;36
61;56
81;69
42;16
77;28
51;31
31;16
9;17
98;45
92;91
98;4
97;81
91;73
75;39
30;13
92;45
46;1
90;43
96;53
22;7
38;71
91;100
63;75
18;50
86;66
45;20
35;63
33;25
3;57
58;99
67;38
41;34
58;69
7;4
1;88
3;30
99;80
42;21
20;11
66;66
39;74
58;68
66;78
57;89
28;21
26;82
12;89
61;48
80;73
40;30
23;2
100;9
46;10
87;58
84;46
75;59
41;82
21;77
97;4
26;26
90;78
41;53
51;72
20;77
67;14
58;87
97;46
83;34
15;54
66;97
9;21
33;9
1;38
65;42
72;56
68;38
44;58
54;8
81;12
76;3
2;77
15;18
90;97
95;19
17;81
23;31
17;8
75;61
39;60
75;17
16;26
83;30
60;74
54;75
18;11
71;82
39;76
59;78
59;13
14;40
15;41
96;15
52;84
63;29
74;85
24;90
9;54
89;85
83;59
23;68
90;32
32;1
39;82
24;71
17;30
24;8
17;43
60;37
53;8
54;14
96;99
76;96
51;76
64;22
45;55
44;8
73;8
88;27
53;32
67;25
68;79
25;5
78;43
23;92
52;27
72;17
69;78
77;44
23;11
14;18
34;34
4;92
83;4
36;65
11;57
82;74
63;88
9;12
9;83
18;69
86;9
79;11
95;45
62;86
77;92
62;53
32;51
48;40
54;99
30;47
78;88
24;80
23;80
67;100
41;14
61;7
45;10
10;16
90;67
67;47
31;35
54;75
98;22
47;83
16;93
47;54
86;91
56;87
47;68
6;42
40;56
51;62
25;73
21;6
15;54
44;56
51;28
36;13
58;11
75;27
53;1
24;95
33;34
33;96
56;67
58;74
94;34
4;98
62;86
54;3
91;42
63;81
68;93
82;67
56;41
100;88
100;71
19;96
22;47
7;62
41;84
56;50
23;73
98;68
46;66
93;53
82;17
19;81
73;24
18;92
43;5
14;97
44;47
46;69
60;40
81;71
69;25
20;47
1;65
100;44
29;59
36;96
1;63
35;16
81;43
15;50
74;40
72;99
44;9
46;30
92;88
89;28
4;76
22;3
88;38
97;91
36;60
10;72
59;97
95;41
25;89
37;77
67;62
93;32
66;55
62;18
97;98
29;4
71;93
36;89
4;94
29;89
40;20
55;37
7;14
50;38
28;93
34;60
77;80
13;86
80;74
66;45
48;56
90;92
40;16
60;77
73;22
39;65
82;38
25;79
23;91
99;92
91;54
55;78
13;65
46;54
54;53
98;22
35;88
16;94
68;65
22;40
28;69
42;75
11;2
65;95
1;92
47;25
65;93
46;42
18;88
69;18
3;54
26;5
7;96
36;38
26;21
92;13
46;13
22;5
28;76
23;17
64;45
7;57
73;85
18;91
25;65
7;90
52;18
94;76
20;46
41;35
28;94
91;81
64;28
18;27
2;48
59;57
41;38
41;48
82;11
31;36
52;2
24;60
26;99
5;100
64;86
80;5
97;56
92;79
91;80
19;39
39;99
7;6
11;4
11;41
36;51
79;76
38;86
45;74
36;6
96;85
38;74
41;16
6;96
58;88
46;45
41;78
62;18
73;31
97;68
32;97
54;4
23;64
77;48
70;67
22;48
21;23
39;8
92;80
10;82
69;10
40;94
7;98
30;66
34;85
72;52
47;35
85;61
80;51
62;73
34;86
60;96
56;23
39;69
97;65
62;6
48;71
72;34
52;24
36;20
53;3
80;9
49;89
83;85
70;43
36;56
92;7
43;67
27;2
74;51
93;81
91;74
26;65
20;11
10;96
60;22
45;60
16;61
51;24
13;97
90;7
97;28
92;96
35;99
63;62
28;9
17;92
50;86
75;76
11;80
79;74
68;81
73;15
85;61
77;100
36;9
5;69
84;40
48;62
23;53
36;72
59;31
75;60
73;75
77;85
17;69
53;19
100;3
86;35
5;40
80;70
36;56
30;33
97;35
73;31
35;17
16;28
32;91
9;8
89;23
6;16
48;45
85;32
43;42
2;61
56;33
59;74
33;70
56;54
23;16
51;5
70;74
62;70
14;59
63;25
59;80
53;83
54;69
51;10
56;73
14;93
8;27
67;9
40;85
27;84
63;85
81;5
23;63
44;61
84;49
65;80
66;45
47;36
87;38
100;50
98;59
46;59
80;74
63;93
34;100
52;100
11;29
9;18
29;41
2;87
92;99
14;57
39;26
15;84
70;2
68;96
12;2
34;18
51;18
17;91
67;44
74;35
51;59
100;41
29;58
2;82
3;66
18;2
18;62
23;47
28;9
1;84
95;82
49;39
69;71
22;1
75;65
1;89
56;12
12;45
5;88
62;5
13;99
90;66
51;4
76;53
59;15
86;38
10;88
57;11
64;68
53;99
99;78
57;61
31;51
74;23
23;23
32;86
58;90
8;93
6;78
34;44
91;71
32;7
10;3
89;66
53;35
42;72
60;37
37;45
71;83
60;40
15;95
22;60
36;83
94;32
40;53
31;51
57;8
9;23
90;19
47;27
43;20
21;37
55;33
87;37
28;77
21;23
100;81
38;12
13;42
95;97
44;87
5;99
90;26
61;88
27;21
20;88
54;79
21;81
40;47
83;69
68;80
46;81
23;78
72;29
25;43
10;47
5;78
73;31
32;89
20;30
65;15
61;92
51;59
50;45
39;32
20;66
37;29
55;75
25;9
78;52
27;13
79;38
68;57
53;86
63;46
90;12
47;69
39;71
24;43
61;72
16;93
13;58
65;91
82;92
17;27
57;96
26;94
7;48
42;98
50;69
61;65
7;59
14;28
52;10
32;8
51;3
27;8
96;88
19;68
23;24
49;61
76;67
80;8
85;4
61;90
79;88
13;6
79;79
94;9
17;71
69;40
32;77
18;32
61;47
16;19
81;86
54;13
45;34
21;47
64;68
43;49
84;97
20;19
9;76
94;75
69;69
36;11
8;94
88;40
64;32
23;16
3;2
41;61
28;36
18;11
36;75
46;53
40;82
66;85
49;78
97;96
78;85
67;94
46;21
88;91
10;39
81;14
36;62
9;4
50;74
67;79
92;49
60;39
29;68
19;34
96;82
66;55
40;86
79;67
26;95
45;10
16;70
95;61
97;48
35;33
44;29
19;93
38;7
61;73
25;13
46;30
10;30
32;51
27;70
78;56
28;22
35;45
6;1
63;60
25;41
67;96
88;43
29;95
26;44
9;5
61;49
42;77
55;39
22;69
28;81
22;60
14;57
3;85
74;40
72;93
10;92
96;6
24;41
46;70
8;7
51;21
8;10
82;31
54;56
67;52
73;97
89;19
52;56
6;16
40;27
3;95
53;69
67;25
48;79
24;37
86;89
17;51
22;79
1;62
71;31
4;40
33;55
1;68
26;19
49;3
81;68
61;99
28;25
88;87
96;90
1;60
96;92
58;68
45;72
30;37
54;11
50;58
47;84
56;18
23;88
85;52
66;25
42;90
7;73
73;40
18;30
73;19
42;58
96;5
72;42
53;37
79;28
89;93
2;26
61;13
89;75
35;75
57;33
64;78
65;3
85;47
68;14
8;13
51;84
43;95
96;70
17;28
82;26
52;96
88;31
100;24
43;32
44;58
4;23
29;74
60;4
88;2
16;36
32;49
29;67
16;4
49;10
63;11
61;53
41;13
86;58
20;35
100;19
44;42
96;9
43;72
65;91
45;99
65;33
48;81
33;100
97;19
60;19
30;44
14;18
72;92
81;7
98;94
86;20
74;71
37;96
56;64
71;11
53;74
88;4
68;6
86;52
76;5
4;7
31;63
32;82
99;40
67;43
47;13
48;10
1;49
100;7
81;19
50;9
8;5
66;98
60;24
99;77
37;7
37;87
60;25
96;80
43;11
82;100
78;47
66;35
17;28
84;36
100;37
45;60
89;29
44;9
49;64
84;35
47;20
60;32
17;26
38;30
39;61
90;10
95;49
99;91
3;38
1;61
33;69
43;17
49;80
33;5
11;52
47;74
11;35
16;33
65;90
38;27
24;18
27;12
30;44
85;27
23;73
23;97
57;12
87;36
83;61
95;70
41;68
67;85
92;49
99;100
49;38
47;21
17;69
99;49
87;16
23;72
56;79
44;35
24;16
9;54
23;12
32;28
57;29
41;47
13;76
40;56
4;87
39;1
60;73
83;46
95;10
4;28
74;5
2;22
2;64
19;23
12;30
24;39
26;24
26;52
98;62
13;94
32;36
31;16
3;11
8;10
86;63
83;38
66;90
64;69
64;93
59;43
99;34
87;87
89;92
74;73
52;71
49;25
67;91
86;56
95;75
81;4
94;62
99;81
86;95
63;69
62;65
33;46
31;41
30;100
10;35
65;56
53;52
16;43
92;77
15;9
45;99
25;56
39;81
8;79
79;15
70;83
64;32
16;80
22;23
36;90
40;4
45;40
12;59
7;28
46;18
75;95
1;59
41;26
98;65
53;56
33;81
60;92
75;90
98;71
12;9
77;57
70;9
80;1
31;50
58;18
62;71
54;43
48;54
72;71
33;97
63;61
89;43
62;74
46;14
98;41
10;92
94;80
96;26
78;88
26;81
87;17
3;97
25;14
69;39
79;35
68;95
85;85
29;15
25;9
25;62
92;59
34;100
31;30
58;48
40;64
40;52
65;26
91;16
97;22
13;69
32;95
79;82
14;17
67;61
35;3
74;72
16;11
31;39
93;37
32;80
87;95
87;41
60;70
98;73
74;83
4;65
55;35
25;69
44;11
29;4
5;53
66;38
67;92
28;40
10;88
21;93
85;95
15;97
73;64
54;23
9;94
14;77
66;11
100;90
80;53
10;15
81;58
96;56
65;45
5;77
5;78
29;50
77;10
3;94
11;76
31;33
8;77
66;97
3;29
51;69
48;22
17;92
8;23
1;32
47;58
33;50
34;59
17;22
64;64
67;64
13;10
67;94
85;45
66;18
55;80
92;28
97;23
83;69
37;100
52;66
15;89
41;1
55;29
89;64
51;45
2;100
51;59
46;89
40;86
59;77
72;72
71;22
80;23
8;24
41;65
94;39
84;9
85;50
96;29
20;88
1;69
21;18
60;36
38;29
9;9
70;98
14;22
65;90
100;37
10;48
59;57
72;50
16;44
76;35
11;17
7;2
69;49
63;63
58;32
67;57
63;83
77;23
31;2
29;76
69;61
87;56
58;21
14;78
80;92
22;35
47;82
66;48
93;85
77;2
81;59
1;43
10;81
52;56
72;81
91;64
6;25
56;47
53;90
41;47
7;34
95;75
4;4
77;83
95;36
17;17
2;90
74;13
55;82
66;36
95;49
8;42
66;87
64;35
8;9
65;88
9;78
37;48
58;32
14;26
69;72
77;5
93;65
65;9
24;58
67;93
6;89
24;28
5;5
87;92
84;63
35;44
53;32
13;22
82;68
60;54
64;93
74;84
2;32
86;37
83;22
9;89
91;100
25;19
47;71
22;29
91;6
46;72
31;4
41;51
47;70
49;35
11;83
29;75
93;5
66;76
28;44
4;37
68;100
57;90
79;79
97;72
91;39
82;33
75;43
81;12
30;80
84;20
56;71
63;57
11;63
70;78
61;11
72;53
73;28
69;58
35;87
74;41
65;31
58;36
68;40
50;37
37;16
57;44
75;4
81;7
99;42
57;44
71;96
37;40
96;69
88;32
23;67
14;20
86;9
91;65
22;76
50;89
24;95
51;91
69;84
70;8
78;24
17;83
56;5
20;96
88;78
51;23
74;32
44;66
62;44
58;70
14;85
4;30
81;40
93;31
47;14
64;89
5;60
90;74
52;8
55;83
35;83
86;81
73;71
23;32
18;13
10;32
35;37
4;37
21;69
54;99
42;99
40;46
70;80
34;59
50;31
7;61
28;8
79;93
74;67
62;66
55;12
54;55
16;15
79;66
15;17
93;93
84;26
47;2
33;62
19;71
52;50
94;69
94;14
38;64
61;63
1;59
47;10
20;81
76;12
26;62
71;62
58;17
34;97
91;85
34;55
54;63
19;73
36;48
80;56
7;89
25;53
2;9
32;4
25;11
27;86
68;65
28;78
44;28
55;27
35;17
14;46
13;77
54;89
44;77
16;45
4;25
99;27
17;90
62;39
73;98
27;21
77;87
94;80
78;56
6;95
69;86
72;32
62;96
11;76
50;49
49;82
29;39
49;62
4;33
40;59
82;71
18;79
17;68
83;65
21;92
88;86
9;10
87;80
97;10
92;86
21;1
6;99
6;55
67;44
56;40
96;80
49;30
7;46
84;42
18;39
8;38
14;65
61;8
4;74
23;64
28;32
29;98
20;9
38;70
62;87
60;50
34;7
73;17
99;29
23;68
32;24
18;44
57;1
7;20
96;30
18;45
71;95
66;67
50;11
89;51
67;94
66;89
34;79
100;99
16;95
99;26
94;99
84;63
56;83
3;91
52;37
72;27
88;14
35;99
48;45
3;18
57;12
88;17
86;31
41;50
33;36
14;25
53;65
91;61
33;51
98;58
13;6
43;31
75;82
69;21
34;20
59;56
16;45
100;77
55;35
44;80
15;17
87;68
71;16
58;53
51;22
96;75
48;51
100;87
16;38
63;98
66;5
27;49
67;28
61;7
21;100
82;37
31;23
61;14
77;25
58;89
10;90
30;91
29;10
52;85
78;69
15;23
91;36
17;17
21;16
64;4
18;25
95;36
88;22
6;85
86;95
71;22
83;7
86;48
36;37
10;2
44;3
2;100
79;100
76;44
12;6
30;11
86;90
19;52
6;94
30;46
25;98
38;96
37;26
14;76
15;82
15;60
33;84
35;72
28;1
4;63
32;75
28;72
31;64
86;99
92;51
34;79
60;24
94;10
87;93
17;7
65;10
13;9
22;46
31;77
97;32
7;62
15;74
59;100
22;99
27;9
39;70
42;85
69;35
68;32
90;75
10;16
99;56
81;41
21;33
20;91
3;27
41;66
73;60
5;61
62;9
19;87
73;59
26;41
90;97
96;61
26;71
23;65
78;14
64;63
96;94
48;93
76;28
25;11
85;20
20;53
33;48
30;94
40;82
40;45
79;73
61;93
20;48
60;88
21;35
41;67
46;47
2;1
1;15
7;86
53;28
34;46
28;99
42;65
7;88
50;30
69;36
74;99
51;89
69;28
42;74
58;11
9;80
37;57
92;62
85;26
11;97
66;80
34;80
75;77
83;36
38;42
51;77
37;56
88;89
19;93
34;64
5;84
60;51
6;57
47;21
55;52
68;69
38;70
43;24
39;88
49;21
18;29
15;99
20;95
51;12
98;92
12;37
87;81
71;16
35;2
39;98
66;46
95;34
19;83
75;6
33;35
45;90
52;25
44;48
18;29
33;4
88;11
80;41
3;59
6;57
22;71
68;67
70;8
68;64
1;96
60;55
16;75
1;5
94;42
9;78
12;82
9;91
38;56
9;23
26;34
46;66
3;85
42;97
55;69
50;67
3;22
73;11
1;96
2;96
23;16
39;66
87;61
79;72
98;70
87;61
29;85
46;66
39;78
3;61
55;95
87;95
93;64
69;71
45;74
71;37
65;2
23;79
61;80
96;60
6;18
42;29
55;86
56;29
22;45
12;88
2;28
95;10
47;69
36;77
92;61
83;31
30;14
55;72
93;47
60;10
57;53
50;92
44;92
7;98
6;32
37;64
1;13
18;86
90;71
33;11
41;57
80;19
65;18
30;31
65;33
5;53
67;41
32;51
68;73
64;4
6;90
87;54
62;3
58;55
90;83
96;49
93;90
1;67
81;78
50;19
66;80
69;83
3;29
36;76
66;85
45;99
49;37
34;81
43;42
21;80
76;37
28;14
36;10
40;31
86;54
17;89
92;44
72;11
27;6
42;24
57;13
52;92
21;87
50;10
71;91
92;11
11;53
3;44
30;67
97;80
39;4
16;76
61;82
11;18
44;6
88;44
16;61
85;21
6;69
14;37
24;16
34;30
25;72
34;34
69;5
5;42
52;79
42;26
34;41
3;58
41;78
55;84
21;25
84;95
59;99
8;79
60;30
11;33
59;89
24;47
8;35
52;43
89;33
17;7
64;20
27;31
5;5
73;94
45;39
39;10
22;25
72;90
6;29
68;83
34;99
55;86
71;62
44;34
11;57
27;4
84;5
96;74
27;70
75;14
18;72
67;79
84;78
48;62
51;25
88;17
52;49
67;40
9;74
16;88
66;62
15;65
44;26
29;73
85;50
17;15
100;80
1;74
96;4
50;58
100;49
53;83
67;85
97;42
20;69
3;73
38;20
100;92
3;34
44;84
15;40
15;28
20;91
16;44
19;16
93;22
18;94
4;31
43;68
48;92
5;98
15;12
35;76
20;44
9;85
39;17
5;21
78;90
82;97
32;30
12;99
57;52
100;15
12;61
58;71
5;80
49;19
30;4
40;88
80;33
1;58
79;24
48;91
29;77
70;8
22;58
46;2
18;35
45;96
69;77
56;88
59;48
80;88
36;24
30;5
51;8
70;39
70;13
72;25
65;53
31;91
40;17
18;71
93;39
41;97
47;42
59;67
54;99
65;83
69;93
57;34
63;88
24;58
30;57
32;90
36;60
98;40
46;52
88;11
92;44
70;99
72;48
60;75
34;1
72;92
8;71
73;99
90;94
99;61
25;69
91;90
33;95
5;89
39;95
3;64
99;3
21;26
63;37
75;22
11;76
74;82
51;14
7;83
7;5
3;63
22;63
9;78
30;97
48;40
24;93
20;96
99;31
43;97
72;1
66;97
88;43
77;75
55;95
31;78
89;77
42;30
41;9
79;30
96;86
48;78
58;48
36;23
89;64
40;21
7;1
99;81
90;22
7;65
92;99
27;91
85;24
58;100
33;17
67;4
57;44
54;36
95;76
39;51
53;41
23;4
7;82
3;91
93;82
30;8
24;79
80;7
75;40
64;13
58;46
44;34
32;4
51;24
42;31
73;91
17;29
14;89
22;39
37;93
19;61
96;32
42;61
71;6
45;27
24;25
85;5
98;88
59;94
15;96
8;33
47;81
2;50
51;85
57;100
100;25
29;42
19;77
59;19
100;27
38;97
9;39
10;42
35;90
23;66
25;36
58;77
14;29
76;70
25;50
94;55
80;88
23;29
59;39
87;46
81;85
87;72
8;57
81;51
59;39
6;83
55;21
16;40
58;88
8;83
44;33
41;88
25;56
36;34
100;8
3;51
12;1
38;98
81;77
42;76
95;25
79;97
64;56
3;31
24;54
52;97
86;44
43;71
72;62
100;64
58;29
21;12
30;51
81;1
41;65
28;95
40;51
70;16
82;1
98;50
23;86
84;68
94;76
100;47
11;77
100;86
41;93
6;57
62;93
94;79
50;86
39;56
87;77
77;41
82;5
74;72
30;68
81;29
17;92
98;54
22;6
21;41
87;49
37;6
29;36
29;24
81;29
27;27
83;78
89;35
8;61
38;3
66;85
56;42
29;16
15;86
74;100
7;35
15;43
53;55
16;3
41;55
22;73
89;92
13;79
7;98
35;66
99;87
72;39
12;88
85;65
88;82
60;8
80;28
37;43
78;42
52;91
99;73
10;13
88;99
54;77
82;95
93;15
93;6
12;92
72;20
28;5
79;11
22;90
15;35
87;35
87;57
15;25
13;14
43;66
50;3
35;61
63;6
17;51
90;78
75;84
20;25
48;98
10;59
72;70
22;38
83;37
87;84
22;83
34;96
23;40
77;60
6;35
55;49
11;25
78;26
11;84
87;87
89;77
83;86
89;87
51;18
92;38
15;13
96;15
11;54
63;4
62;59
24;32
9;35
37;40
57;23
62;90
43;73
34;26
20;14
61;91
89;24
78;57
93;36
53;40
34;52
16;37
82;74
46;37
38;15
51;35
64;51
51;15
79;13
3;53
41;90
62;22
16;73
5;40
80;69
88;83
91;4
24;80
18;16
76;22
14;21
32;7
34;20
13;75
80;75
37;33
36;62
15;76
66;66
80;41
56;34
67;47
32;51
24;50
93;90
91;69
47;87
31;75
5;56
95;89
74;1
71;4
61;40
71;83
9;74
39;98
61;40
78;81
58;88
82;5
96;55
35;1
63;70
1;37
15;4
56;42
55;42
65;82
57;23
27;5
33;53
85;40
100;26
90;80
71;81
38;91
45;25
75;92
42;83
64;60
77;79
66;86
31;32
1;79
55;69
20;55
87;96
73;42
36;9
19;58
8;25
76;92
86;48
43;24
20;70
58;8
84;81
50;63
72;95
68;58
21;2
68;62
14;76
97;13
87;95
99;92
37;93
60;93
90;2
92;74
16;20
31;7
20;20
73;2
65;16
81;90
24;57
21;27
59;26
6;78
6;31
91;67
94;47
88;12
77;65
93;96
77;52
12;52
8;74
80;18
83;46
57;63
56;55
55;60
56;82
95;24
9;100
36;92
59;39
27;6
90;20
87;51
24;49
38;92
71;59
87;57
19;50
34;26
28;51
99;13
68;77
9;74
18;2
43;84
85;39
45;40
47;11
73;10
41;49
31;18
4;90
40;62
32;27
81;46
38;43
1;90
100;92
65;29
67;93
51;1
81;15
77;49
27;1
96;3
67;78
28;5
58;55
31;79
80;49
19;93
78;65
59;61
89;54
45;70
59;50
17;30
48;6
47;92
70;69
30;70
68;53
62;45
41;95
20;77
98;99
63;17
78;32
89;84
6;89
84;7
82;37
28;42
56;44
83;41
41;88
65;10
19;15
45;33
49;26
3;76
53;94
88;8
76;15
83;91
33;67
46;51
38;1
32;82
75;89
2;97
19;38
26;54
51;5
2;26
15;50
11;62
7;13
37;18
3;18
88;39
23;54
79;67
35;58
87;79
69;34
98;35
41;90
44;55
37;15
84;3
86;84
52;29
14;73
43;39
47;51
36;25
74;81
33;80
90;21
99;40
44;81
72;9
92;2
82;21
30;21
79;49
9;76
79;50
90;95
9;29
85;56
37;46
7;60
66;20
89;37
63;45
73;83
52;59
62;66
20;15
74;15
3;78
53;48
23;87
85;38
27;97
77;61
64;54
55;32
31;94
91;6
96;9
31;61
77;50
18;62
80;77
78;14
71;76
98;64
34;50
22;2
87;71
81;22
97;29
70;35
100;12
66;11
3;62
6;14
1;46
78;91
94;97
90;85
63;86
26;81
48;95
38;11
16;57
89;40
100;65
32;74
64;72
21;96
6;59
22;20
69;54
40;34
56;33
81;55
32;99
55;12
79;50
75;5
12;29
75;8
91;60
81;33
2;20
77;48
7;85
37;65
67;5
30;94
85;100
92;15
40;81
75;99
45;18
50;94
22;58
85;96
67;14
74;84
57;94
33;13
69;80
14;33
45;86
5;85
50;89
56;5
94;15
51;12
1;70
13;46
75;52
100;66
81;90
79;51
84;5
21;69
83;14
16;31
98;35
80;75
17;93
59;39
61;72
83;10
96;55
23;81
81;54
61;20
91;82
12;33
96;90
62;45
94;94
29;98
50;71
89;60
71;23
35;92
71;81
46;46
96;65
8;90
83;72
54;82
18;30
24;44
69;43
88;34
33;5
92;96
59;86
87;8
45;20
65;89
13;31
72;29
43;82
45;67
91;51
99;65
51;63
9;17
46;87
37;45
89;74
81;87
62;91
40;21
53;67
67;50
22;97
90;90
83;68
72;94
50;70
54;30
50;87
72;7
39;75
70;26
45;30
86;39
81;59
86;44
26;13
5;40
44;79
15;85
70;6
78;45
42;70
79;52
36;81
5;60
15;82
61;63
91;69
97;53
90;93
98;26
42;98
70;46
92;33
90;61
14;13
94;72
69;81
83;17
60;50
81;12
25;87
21;83
11;36
54;93
14;62
98;4
21;9
26;27
48;56
52;98
51;31
14;51
44;65
28;18
2;97
63;62
18;51
53;37
72;66
42;32
21;24
29;56
74;71
80;54
34;12
2;11
51;59
49;45
4;47
54;33
65;14
71;61
15;13
32;30
67;85
83;6
9;92
6;67
2;73
49;11
85;96
38;10
5;83
13;21
47;91
96;29
90;32
94;89
15;96
29;98
34;100
47;1
61;21
36;9
62;70
1;24
43;24
93;45
30;27
67;65
62;31
1;88
14;29
13;78
28;16
98;96
80;88
85;91
53;3
15;3
43;68
87;93
17;96
20;23
61;53
47;50
68;30
12;87
26;81
75;36
14;9
12;22
40;60
51;75
31;58
86;1
17;66
6;97
62;95
83;99
31;22
43;99
16;13
71;9
55;21
92;95
14;77
62;91
87;27
4;45
50;63
9;93
77;81
50;94
26;71
32;43
92;55
41;23
1;74
2;76
76;65
92;9
52;36
44;64
76;3
61;44
56;61
90;11
78;37
47;5
85;3
18;61
69;65
77;8
89;74
2;67
61;54
12;45
75;36
89;32
21;36
99;22
13;50
92;100
68;2
83;4
74;58
27;100
67;77
38;93
2;86
65;36
73;61
19;80
63;57
22;18
11;40
53;22
13;62
2;31
27;74
20;92
36;10
46;87
38;2
9;64
5;66
100;41
39;45
38;18
67;61
64;7
87;32
85;78
20;39
41;84
60;29
72;72
27;39
73;25
65;85
45;10
60;61
10;63
24;38
14;100
45;39
57;30
28;51
23;30
77;67
7;47
6;86
82;87
83;69
36;82
34;32
43;5
49;68
28;93
4;67
43;58
48;65
45;28
4;41
56;38
45;33
7;81
19;6
94;23
1;40
41;85
47;37
95;64
51;29
52;12
18;78
8;13
39;89
63;43
94;100
40;79
52;39
38;99
79;56
77;43
83;100
99;32
26;95
34;88
2;76
33;5
95;93
85;75
48;5
33;59
48;75
81;88
67;49
19;39
47;45
29;51
89;85
97;88
13;51
59;72
87;89
36;69
4;26
79;44
61;66
49;5
59;23
65;40
87;98
66;48
94;39
17;20
55;76
48;14
48;50
71;67
16;46
20;100
65;46
34;26
65;38
56;2
93;85
47;27
23;59
12;69
29;33
32;79
54;90
28;71
56;23
53;69
96;96
23;98
71;73
4;53
44;1
5;28
90;98
81;72
52;11
40;60
62;80
36;61
33;46
93;55
48;59
20;94
64;86
57;31
24;60
41;53
57;49
69;42
8;75
90;69
51;58
25;59
26;29
26;81
62;93
23;100
78;100
70;62
8;14
43;36
20;90
67;10
68;42
5;44
93;6
53;92
41;3
32;75
37;5
73;15
42;10
66;2
99;89
90;72
